MAP LOAD: map05
S	0	354.60228	347.34803	160.0
TICK: 45
U	0	354.60228	347.34803	160.0
S	0	354.63764	347.12050	160.0
TICK: 46
U	0	354.63764	347.12050	160.0
S	0	354.64475	346.5826	160.0
TICK: 47
U	0	354.64475	346.5826	160.0
S	0	354.62626	344.20725	160.0
TICK: 48
U	0	354.62626	344.20725	160.0
S	0	354.58457	341.60911	160.0
TICK: 49
U	0	354.58457	341.60911	160.0
S	0	354.52185	338.64621	160.0
TICK: 50
U	0	354.52185	338.64621	160.0
S	0	354.44008	335.35275	160.0
TICK: 51
U	0	354.44008	335.35275	160.0
S	0	354.34104	331.41508	160.0
TICK: 52
U	0	354.34104	331.41508	160.0
S	0	354.22635	327.20592	160.0
TICK: 53
U	78	352.0	288.0	160.0
U	0	354.22635	327.20592	160.0
S	0	354.9748	322.40608	160.0
TICK: 54
U	0	354.9748	322.40608	160.0
S	0	353.61112	317.38327	160.0
TICK: 55
U	0	353.61112	317.38327	160.0
S	0	353.45775	312.15839	160.0
TICK: 56
U	0	353.45775	312.15839	160.0
S	0	353.31875	307.26179	160.0
TICK: 57
U	0	353.31875	307.26179	160.0
S	0	353.19278	303.733	160.0
TICK: 58
U	0	353.19278	303.733	160.0
S	0	353.7861	299.2248	160.0
TICK: 59
U	0	353.7861	299.2248	160.0
S	0	352.63050	295.28196	160.0
TICK: 60
U	0	352.63050	295.28196	160.0
S	0	352.53673	292.10751	160.0
TICK: 61
U	0	352.53673	292.10751	160.0
S	0	352.45175	289.13373	160.0
TICK: 62
U	0	352.45175	289.13373	160.0
S	0	352.37473	286.34181	160.0
TICK: 63
U	0	352.37473	286.34181	160.0
S	0	352.30592	284.7979	160.0
TICK: 64
U	0	352.30592	284.7979	160.0
S	0	352.25405	282.10818	160.0
TICK: 65
U	0	352.25405	282.10818	160.0
S	0	352.20853	280.27720	160.0
TICK: 66
U	0	352.20853	280.27720	160.0
S	0	352.16876	278.57367	160.0
TICK: 67
U	0	352.16876	278.57367	160.0
S	0	352.13420	277.33028	160.0
TICK: 68
U	0	352.13420	277.33028	160.0
S	0	352.10288	276.17114	160.0
TICK: 69
U	0	352.10288	276.17114	160.0
S	0	352.7449	275.8835	160.0
TICK: 70
U	0	352.7449	275.8835	160.0
S	0	352.4876	274.7476	160.0
TICK: 71
U	0	352.4876	274.7476	160.0
S	0	352.2544	273.12388	160.0
TICK: 72
U	0	352.2544	273.12388	160.0
S	0	352.430	272.22983	160.0
TICK: 73
U	0	352.430	272.22983	160.0
S	0	351.64050	271.38728	160.0
TICK: 74
U	0	351.64050	271.38728	176.0
S	0	351.62313	270.59140	176.0
TICK: 75
U	0	351.62313	270.59140	176.0
S	0	351.60738	270.18246	176.0
TICK: 76
U	0	351.60738	270.18246	176.0
S	0	351.39372	268.11817	176.0
TICK: 77
U	0	351.39372	268.11817	176.0
S	0	350.58271	264.50650	176.0
TICK: 78
U	0	350.58271	264.50650	176.0
S	0	349.47082	260.13991	176.0
TICK: 79
U	0	349.47082	260.13991	176.0
S	0	347.64875	254.43831	176.0
TICK: 80
U	0	347.64875	254.43831	176.0
S	0	345.42849	248.18621	176.0
U	2	-128.0	80.0	160.0
S	2	-123.48320	85.48320	160.0
TICK: 81
U	0	345.42849	248.18621	176.0
S	0	342.43854	241.13009	176.0
TICK: 82
U	0	342.43854	241.13009	176.0
S	0	339.228	233.35717	176.0
U	10	896.0	64.0	160.0
S	10	890.17216	69.48320	160.0
TICK: 83
U	0	339.228	233.35717	176.0
S	0	336.8814	228.8343	176.0
U	0	336.8814	228.8343	176.0
S	0	336.8814	225.42946	176.0
U	2	-123.48320	85.48320	160.0
S	2	-117.31104	91.31104	160.0
TICK: 84
U	0	336.8814	225.42946	176.0
S	0	335.1970	222.20301	176.0
U	2	-128.0	144.0	160.0
S	2	-123.48320	149.48320	160.0
TICK: 85
U	0	335.1970	222.20301	176.0
S	0	333.60662	218.63192	176.0
U	11	-16.0	-400.0	96.0
S	11	-11.48320	-395.48320	96.0
U	10	890.17216	69.48320	160.0
S	10	884.34432	75.31104	160.0
TICK: 86
U	0	333.60662	218.63192	174.0
S	0	332.53818	215.40547	174.0
U	2	-117.31104	91.31104	160.0
S	2	-111.13888	97.13888	160.0
TICK: 87
U	0	332.53818	215.40547	171.0
S	0	331.46974	212.17902	171.0
U	2	-123.48320	149.48320	160.0
S	2	-117.31104	155.31104	160.0
U	10	-128.0	-32.0	160.0
S	10	-123.48320	-27.48320	160.0
TICK: 88
U	0	331.46974	212.17902	167.0
S	0	330.40130	208.60793	167.0
U	11	-11.48320	-395.48320	96.0
S	11	-5.31104	-389.31104	96.0
U	10	884.34432	75.31104	160.0
S	10	878.51648	81.13888	160.0
TICK: 89
U	0	330.40130	208.60793	162.0
S	0	329.33286	205.38148	162.0
U	2	-111.13888	97.13888	160.0
S	2	-106.62208	102.62208	160.0
U	2	-96.0	-384.0	184.0
S	2	-91.48320	-379.48320	184.0
TICK: 90
U	0	329.33286	205.38148	160.0
S	0	326.61114	201.46504	160.0
U	2	-117.31104	155.31104	160.0
S	2	-111.13888	161.13888	160.0
U	10	-123.48320	-27.48320	160.0
S	10	-117.31104	-21.31104	160.0
TICK: 91
U	0	326.61114	201.46504	160.0
S	0	323.5444	197.53733	160.0
U	11	-5.31104	-389.31104	96.0
S	11	1.13888	-383.13888	96.0
U	10	878.51648	81.13888	160.0
S	10	873.3328	86.62208	160.0
TICK: 92
U	0	323.5444	197.53733	160.0
S	0	318.3212	194.4261	160.0
U	2	-106.62208	102.62208	160.0
S	2	-100.44992	108.44992	160.0
U	2	-91.48320	-379.48320	184.0
S	2	-85.31104	-373.31104	184.0
TICK: 93
U	0	318.3212	194.4261	160.0
S	0	311.60707	190.38332	160.0
U	2	-111.13888	161.13888	160.0
S	2	-106.62208	166.62208	160.0
U	10	-117.31104	-21.31104	160.0
S	10	-111.13888	-15.13888	160.0
TICK: 94
U	0	311.60707	190.38332	160.0
S	0	304.53420	187.28208	160.0
U	11	1.13888	-383.13888	96.0
S	11	6.62208	-378.62208	96.0
U	10	873.3328	86.62208	160.0
S	10	867.20544	92.44992	160.0
TICK: 95
U	0	304.53420	187.28208	160.0
S	0	296.52961	184.37425	160.0
U	2	-100.44992	108.44992	160.0
S	2	-94.27776	114.27776	160.0
